id,Age
86371,7.441807
86372,6.240499
86373,5.5040174
86374,7.761169
86375,13.577682
86376,9.135142
86377,9.07166
86378,10.895323
86379,10.244236
86380,10.789833
86381,9.610485
86382,5.131026
86383,11.163128
86384,6.1848435
86385,5.6622987
86386,7.810326
86387,12.260979
86388,5.6963444
86389,7.997528
86390,8.472433
86391,7.4407206
86392,7.9420834
86393,11.35553
86394,8.523616
86395,9.742558
86396,9.092473
86397,11.260246
86398,8.110668
86399,6.017641
86400,10.501844
86401,10.421591
86402,7.8919196
86403,11.63874
86404,8.74548
86405,13.014933
86406,8.565544
86407,5.6255336
86408,4.90757
86409,11.255885
86410,4.910719
86411,8.811831
86412,10.118579
86413,13.52119
86414,9.519977
86415,9.830629
86416,10.745954
86417,10.27751
86418,7.34773
86419,10.673478
86420,9.179538
86421,8.3296
86422,6.811365
86423,11.2284975
86424,6.487297
86425,14.286404
86426,8.298409
86427,10.707213
86428,9.094153
86429,10.223908
86430,7.476986
86431,14.390448
86432,12.432249
86433,9.057503
86434,10.354662
86435,10.467089
86436,4.0676975
86437,7.9221487
86438,10.467561
86439,10.007856
86440,9.439152
86441,10.137854
86442,9.462269
86443,11.762381
86444,10.7521715
86445,6.294034
86446,8.439731
86447,10.381426
86448,11.888069
86449,13.515105
86450,6.5073833
86451,10.730904
86452,12.729255
86453,7.9451857
86454,9.1707735
86455,9.365395
86456,7.734701
86457,5.1719103
86458,9.154782
86459,7.7486973
86460,13.450263
86461,9.427854
86462,7.542146
86463,10.586193
86464,8.790233
86465,7.728093
86466,14.363027
86467,9.831831
86468,11.28498
86469,10.17564
86470,7.983037
86471,9.320306
86472,12.013209
86473,13.894435
86474,10.55569
86475,10.540644
86476,13.429558
86477,10.0546875
86478,10.675347
86479,6.703245
86480,8.213821
86481,11.528499
86482,12.28319
86483,8.418837
86484,8.051512
86485,10.253182
86486,11.366182
86487,7.505494
86488,10.564168
86489,10.886353
86490,10.386795
86491,3.7712183
86492,12.4953375
86493,9.829728
86494,6.6527295
86495,9.365589
86496,6.4412093
86497,8.176168
86498,9.104233
86499,10.606008
86500,12.561217
86501,9.012972
86502,6.0703225
86503,12.963175
86504,13.152147
86505,9.272497
86506,10.449302
86507,10.5520735
86508,9.535225
86509,9.791833
86510,8.545436
86511,9.558882
86512,5.3858614
86513,11.391529
86514,10.338571
86515,7.57051
86516,8.756207
86517,8.33977
86518,10.16258
86519,10.320472
86520,11.262001
86521,8.0616045
86522,10.06412
86523,9.474574
86524,10.075877
86525,10.243924
86526,9.063234
86527,7.129582
86528,7.2783465
86529,8.158009
86530,8.793786
86531,9.74531
86532,10.205872
86533,3.6301718
86534,9.833548
86535,11.835291
86536,9.906164
86537,8.309151
86538,6.316322
86539,8.534522
86540,13.6438
86541,10.85366
86542,8.964785
86543,6.601089
86544,9.342383
86545,9.302702
86546,11.110724
86547,10.26163
86548,8.036185
86549,10.615326
86550,7.146265
86551,7.032335
86552,7.6584754
86553,9.905698
86554,6.5872684
86555,5.4019375
86556,11.197268
86557,6.6590843
86558,10.783459
86559,9.72221
86560,8.641531
86561,12.945208
86562,8.129732
86563,10.0119095
86564,10.672426
86565,10.898966
86566,6.97004
86567,8.149198
86568,9.654908
86569,8.304901
86570,9.510889
86571,8.799289
86572,9.317326
86573,8.862497
86574,10.6593
86575,10.052773
86576,10.079163
86577,7.738439
86578,10.601408
86579,5.6325393
86580,14.430679
86581,9.376584
86582,7.1759353
86583,5.6018863
86584,9.33713
86585,16.112513
86586,7.7262583
86587,5.5831423
86588,6.4964457
86589,10.983965
86590,8.049604
86591,10.248889
86592,16.63044
86593,10.875311
86594,5.136796
86595,10.052412
86596,7.1486487
86597,6.908674
86598,8.823627
86599,9.647213
86600,10.231187
86601,11.681499
86602,12.123069
86603,11.012114
86604,9.783447
86605,10.995956
86606,11.023318
86607,18.244349
86608,10.171231
86609,11.160661
86610,14.366138
86611,8.992435
86612,4.4417963
86613,8.0648985
86614,9.809837
86615,7.702773
86616,8.211636
86617,7.27279
86618,6.424169
86619,9.0976305
86620,10.001868
86621,11.332971
86622,9.094891
86623,8.079476
86624,7.7607746
86625,11.024103
86626,9.711604
86627,9.315406
86628,8.596282
86629,10.599664
86630,7.3727984
86631,11.522291
86632,10.20576
86633,8.8029175
86634,5.823521
86635,8.11066
86636,6.2721086
86637,7.3866134
86638,6.471348
86639,6.843571
86640,10.662323
86641,6.6590934
86642,8.223375
86643,10.086144
86644,9.566252
86645,10.180996
86646,12.408974
86647,8.95775
86648,11.561309
86649,9.321528
86650,10.5909395
86651,9.599666
86652,6.3106155
86653,9.889711
86654,12.48443
86655,9.790253
86656,7.9149766
86657,13.279738
86658,10.111832
86659,7.5126715
86660,10.462357
86661,10.038795
86662,9.133664
86663,8.373679
86664,10.164206
86665,10.205912
86666,10.8632555
86667,10.122154
86668,14.0318985
86669,10.098111
86670,7.5705395
86671,9.093961
86672,13.093609
86673,10.692081
86674,11.570968
86675,9.116346
86676,10.378883
86677,13.307335
86678,9.30194
86679,10.16891
86680,9.054411
86681,10.419431
86682,9.551254
86683,8.878035
86684,10.34497
86685,10.0855665
86686,3.8058405
86687,10.989629
86688,6.158588
86689,12.099062
86690,10.351921
86691,9.816014
86692,10.035418
86693,9.589059
86694,14.169368
86695,7.735748
86696,9.733455
86697,8.356011
86698,10.623323
86699,7.7895617
86700,8.268276
86701,6.8155437
86702,11.330338
86703,8.41054
86704,9.095758
86705,7.1847343
86706,10.551626
86707,4.900343
86708,7.70446
86709,8.906368
86710,10.603282
86711,11.60134
86712,8.643409
86713,8.559916
86714,5.89384
86715,6.8376026
86716,11.357914
86717,8.280118
86718,8.479218
86719,10.026309
86720,10.443001
86721,9.377661
86722,8.946663
86723,12.523161
86724,10.212835
86725,9.6188965
86726,12.419043
86727,10.482809
86728,6.8943276
86729,9.232847
86730,8.537065
86731,10.922444
86732,9.884156
86733,9.611076
86734,9.554109
86735,12.600549
86736,10.121309
86737,10.67998
86738,9.254093
86739,10.563303
86740,12.215335
86741,7.929598
86742,6.4782405
86743,5.000175
86744,10.835869
86745,9.2416
86746,7.6550374
86747,6.6119375
86748,9.466749
86749,9.373869
86750,10.269109
86751,10.147204
86752,16.74081
86753,6.40861
86754,9.543929
86755,9.454926
86756,7.6644254
86757,5.0927467
86758,8.260704
86759,10.338676
86760,10.835158
86761,11.704113
86762,9.429476
86763,10.332268
86764,8.472336
86765,9.94771
86766,10.55702
86767,8.010379
86768,11.083228
86769,11.437378
86770,11.64393
86771,12.1008415
86772,10.896176
86773,6.9363832
86774,13.712625
86775,3.8375967
86776,6.809145
86777,9.531981
86778,11.896122
86779,8.5117
86780,9.124406
86781,9.169543
86782,7.7417326
86783,9.921868
86784,11.600567
86785,9.460652
86786,12.624589
86787,10.27259
86788,7.2887187
86789,9.4795685
86790,9.9638605
86791,10.628069
86792,10.647116
86793,9.674206
86794,9.193354
86795,10.947236
86796,6.4210787
86797,9.9017315
86798,10.516554
86799,14.040406
86800,11.056112
86801,8.166243
86802,9.740465
86803,8.105668
86804,15.071708
86805,8.745495
86806,9.0882635
86807,11.073598
86808,9.643005
86809,6.352675
86810,10.410576
86811,6.5087767
86812,9.697666
86813,10.652295
86814,11.012858
86815,10.224616
86816,12.355737
86817,7.9588223
86818,6.9212136
86819,10.187052
86820,7.9436684
86821,9.389299
86822,10.154975
86823,9.862275
86824,8.756138
86825,7.5041976
86826,13.386719
86827,10.9542675
86828,9.655256
86829,8.238255
86830,4.042576
86831,9.754251
86832,8.27916
86833,9.646364
86834,5.768929
86835,9.4918785
86836,9.212201
86837,9.56085
86838,9.533969
86839,11.794182
86840,6.9349995
86841,10.764234
86842,9.507222
86843,10.990022
86844,10.387562
86845,13.083268
86846,10.32094
86847,9.518353
86848,11.270691
86849,11.967153
86850,10.14662
86851,13.014303
86852,15.043
86853,9.454222
86854,11.092964
86855,9.764312
86856,11.673076
86857,8.111627
86858,9.967211
86859,10.713136
86860,6.6598587
86861,7.7415133
86862,4.1270566
86863,9.6961155
86864,4.4117365
86865,10.389836
86866,11.416941
86867,8.087143
86868,9.146661
86869,3.8938525
86870,10.219807
86871,9.442333
86872,7.189314
86873,8.646284
86874,7.729638
86875,7.9507303
86876,9.826375
86877,8.76251
86878,8.876753
86879,9.595043
86880,11.12323
86881,10.565567
86882,10.444884
86883,11.725132
86884,7.680958
86885,8.476691
86886,9.727736
86887,9.820173
86888,10.723467
86889,8.380036
86890,8.593596
86891,9.944721
86892,12.320715
86893,10.891589
86894,17.26977
86895,6.495233
86896,11.218223
86897,7.6914234
86898,9.778765
86899,10.84308
86900,7.310418
86901,9.644194
86902,11.191829
86903,9.157335
86904,12.736469
86905,7.9921875
86906,10.491934
86907,10.860548
86908,7.9341917
86909,10.487374
86910,6.278156
86911,8.8873625
86912,8.668554
86913,7.165398
86914,6.1793513
86915,6.719608
86916,13.000095
86917,8.613387
86918,12.205269
86919,10.287858
86920,10.948564
86921,11.769596
86922,9.370072
86923,9.831753
86924,7.0414033
86925,12.741078
86926,8.115249
86927,10.546221
86928,10.282296
86929,7.769402
86930,4.8461337
86931,7.673717
86932,9.419915
86933,10.100786
86934,6.6420736
86935,11.558576
86936,5.8183618
86937,6.033188
86938,9.960204
86939,10.695544
86940,9.441345
86941,8.845867
86942,10.302374
86943,9.861909
86944,6.707383
86945,11.973762
86946,11.021402
86947,11.044093
86948,10.427693
86949,6.100158
86950,10.649072
86951,9.1854725
86952,11.42452
86953,10.146955
86954,8.174476
86955,9.634762
86956,10.005082
86957,7.6227584
86958,11.861737
86959,7.2135267
86960,9.944692
86961,9.149817
86962,10.261461
86963,11.292062
86964,9.523538
86965,9.05027
86966,12.231238
86967,14.017071
86968,8.102417
86969,7.891393
86970,9.621528
86971,9.659167
86972,8.430938
86973,20.291374
86974,10.233044
86975,7.838897
86976,10.544752
86977,10.2418165
86978,13.819282
86979,11.723657
86980,9.418231
86981,9.289383
86982,11.9600525
86983,11.203386
86984,12.369493
86985,6.9054213
86986,9.665272
86987,6.542225
86988,13.285576
86989,6.679824
86990,7.1922054
86991,5.904063
86992,10.371846
86993,6.941512
86994,12.352288
86995,7.4942174
86996,10.82269
86997,10.188184
86998,6.4054875
86999,13.244143
87000,9.636581
87001,8.448699
87002,9.229531
87003,8.58233
87004,10.133013
87005,6.9199843
87006,11.278125
87007,12.009993
87008,8.444602
87009,7.259449
87010,6.535954
87011,9.283191
87012,8.573803
87013,13.512831
87014,4.4676957
87015,13.0076
87016,9.725443
87017,8.951738
87018,9.8866205
87019,8.46808
87020,10.374723
87021,10.965679
87022,10.576615
87023,11.268237
87024,14.546137
87025,11.090832
87026,11.069403
87027,8.330197
87028,7.0898066
87029,9.10921
87030,9.101849
87031,3.8698194
87032,9.874949
87033,11.526174
87034,10.125895
87035,12.196769
87036,6.9114604
87037,9.475769
87038,6.8479514
87039,15.410757
87040,6.3083696
87041,9.25541
87042,10.509868
87043,6.023745
87044,15.129301
87045,16.41387
87046,9.47352
87047,7.8340774
87048,10.444273
87049,8.718341
87050,13.66004
87051,6.3468766
87052,8.94198
87053,9.636122
87054,10.356071
87055,10.613389
87056,7.6449203
87057,9.716592
87058,6.744126
87059,9.834537
87060,4.8647614
87061,6.895387
87062,7.963557
87063,9.068452
87064,8.729995
87065,5.412651
87066,6.543216
87067,10.395373
87068,5.77901
87069,9.952094
87070,8.42085
87071,9.860225
87072,10.957835
87073,7.1209874
87074,7.611617
87075,11.093708
87076,10.833153
87077,12.434365
87078,9.249396
87079,9.730224
87080,14.526526
87081,10.164815
87082,11.655894
87083,10.864208
87084,8.710726
87085,10.752674
87086,10.005479
87087,11.256175
87088,12.37295
87089,9.614194
87090,8.009536
87091,7.3216357
87092,11.4981785
87093,5.5594077
87094,9.932883
87095,8.8871355
87096,9.78521
87097,10.25563
87098,6.5852747
87099,7.9563394
87100,10.202941
87101,9.397343
87102,8.358041
87103,9.987957
87104,10.860681
87105,9.57059
87106,6.583656
87107,10.018169
87108,7.342744
87109,9.014105
87110,8.583298
87111,9.12483
87112,3.847668
87113,10.717514
87114,7.94746
87115,9.064092
87116,10.796952
87117,9.312662
87118,9.814398
87119,8.01187
87120,6.0785294
87121,9.342401
87122,8.864721
87123,9.652856
87124,9.714958
87125,10.10373
87126,9.308402
87127,10.076227
87128,5.2474847
87129,17.233267
87130,9.839709
87131,14.183836
87132,10.552604
87133,5.9350033
87134,10.106493
87135,10.477807
87136,4.4522395
87137,9.966508
87138,9.954611
87139,9.532757
87140,9.27095
87141,8.5787325
87142,12.043306
87143,12.223609
87144,8.190763
87145,8.434882
87146,9.330359
87147,9.525443
87148,6.560418
87149,5.462269
87150,9.666492
87151,10.12549
87152,8.417481
87153,9.136087
87154,14.090645
87155,9.735392
87156,11.300784
87157,9.882312
87158,11.311377
87159,8.889472
87160,5.21342
87161,9.963033
87162,10.302063
87163,10.53019
87164,9.855747
87165,7.5726547
87166,11.25832
87167,11.308233
87168,10.417472
87169,10.269226
87170,8.5530205
87171,4.6151505
87172,8.002468
87173,9.618259
87174,8.209939
87175,8.300705
87176,11.626897
87177,10.1363
87178,7.8817143
87179,10.588853
87180,6.4201407
87181,9.132564
87182,9.158315
87183,7.476115
87184,15.895061
87185,8.189299
87186,7.234829
87187,11.099599
87188,10.602488
87189,10.206085
87190,3.836073
87191,9.054779
87192,7.9517603
87193,9.032118
87194,9.997738
87195,13.192069
87196,6.360209
87197,10.43881
87198,10.129309
87199,10.284584
87200,7.2505927
87201,9.372579
87202,8.687398
87203,10.6375675
87204,7.9471927
87205,11.231948
87206,10.448176
87207,8.776834
87208,10.22446
87209,5.2265368
87210,3.998881
87211,8.733044
87212,10.718556
87213,6.3986363
87214,7.7205434
87215,9.167117
87216,8.112522
87217,9.749873
87218,8.501146
87219,7.128741
87220,8.839748
87221,10.515095
87222,7.8840895
87223,9.652344
87224,9.267402
87225,9.960894
87226,12.134335
87227,11.474109
87228,7.4934683
87229,5.294615
87230,9.997285
87231,7.7808223
87232,16.092882
87233,10.93513
87234,8.857344
87235,10.602546
87236,17.311031
87237,6.994118
87238,10.146837
87239,11.016378
87240,6.3490973
87241,11.309368
87242,9.645242
87243,8.542118
87244,13.157992
87245,12.640873
87246,7.523428
87247,4.5745435
87248,13.536252
87249,7.6731114
87250,10.985228
87251,11.129573
87252,11.871325
87253,6.877786
87254,9.398687
87255,7.5245905
87256,6.4695115
87257,8.0226555
87258,10.878839
87259,9.723255
87260,11.4715805
87261,10.3496895
87262,8.467228
87263,9.078289
87264,6.940041
87265,6.8116913
87266,7.8684177
87267,13.609351
87268,10.136066
87269,14.592993
87270,8.940686
87271,13.179824
87272,9.571626
87273,6.9700885
87274,10.65205
87275,14.232351
87276,9.007328
87277,10.319467
87278,8.010966
87279,10.211981
87280,8.64866
87281,10.775495
87282,8.911471
87283,5.6721244
87284,7.978635
87285,10.515031
87286,9.8920145
87287,9.76955
87288,8.780495
87289,7.5694838
87290,9.016828
87291,9.184732
87292,10.059194
87293,10.953596
87294,12.711524
87295,8.712816
87296,9.481575
87297,13.244414
87298,5.4930253
87299,8.823022
87300,9.482328
87301,10.55186
87302,7.5052705
87303,9.197301
87304,10.387554
87305,11.0368
87306,8.015103
87307,7.690726
87308,8.969276
87309,9.808124
87310,4.4662995
87311,9.086574
87312,7.5660453
87313,12.941038
87314,7.914392
87315,8.291237
87316,7.705237
87317,8.874345
87318,7.795769
87319,6.137365
87320,10.922263
87321,7.921995
87322,10.496545
87323,11.718701
87324,9.055833
87325,12.59585
87326,13.2475815
87327,8.460448
87328,11.140448
87329,8.77592
87330,14.112955
87331,14.759911
87332,6.0777774
87333,14.452631
87334,7.6535077
87335,9.448081
87336,8.222792
87337,10.236493
87338,9.720633
87339,6.0551343
87340,14.168892
87341,6.223236
87342,11.219735
87343,11.133617
87344,7.0106516
87345,15.395114
87346,6.603594
87347,8.936848
87348,9.976401
87349,9.112241
87350,10.3929405
87351,11.764441
87352,9.373912
87353,11.701375
87354,10.822146
87355,6.756732
87356,12.062043
87357,13.528048
87358,9.545732
87359,11.301248
87360,10.686058
87361,11.653305
87362,7.9782023
87363,9.590989
87364,6.2605906
87365,8.368107
87366,9.973764
87367,10.80035
87368,12.822832
87369,7.6957192
87370,6.5658607
87371,9.610198
87372,7.6334763
87373,9.435654
87374,14.161404
87375,5.96275
87376,9.814402
87377,7.535237
87378,6.8193364
87379,8.896426
87380,12.480146
87381,7.927196
87382,7.4714136
87383,9.824538
87384,9.518538
87385,5.957499
87386,7.552925
87387,9.943039
87388,9.61452
87389,11.611191
87390,8.802889
87391,9.98192
87392,9.113746
87393,9.799432
87394,11.552923
87395,9.960302
87396,10.921237
87397,8.729177
87398,10.231917
87399,8.852689
87400,16.273024
87401,14.423549
87402,10.000203
87403,7.6945815
87404,8.641773
87405,14.531735
87406,7.2594385
87407,6.653361
87408,9.932459
87409,3.8694036
87410,9.430241
87411,10.907211
87412,8.843345
87413,10.908083
87414,9.070958
87415,6.4752154
87416,8.52812
87417,9.061053
87418,9.692565
87419,10.225219
87420,9.080525
87421,10.587107
87422,8.161158
87423,10.7609
87424,11.133924
87425,9.276964
87426,10.856897
87427,11.606833
87428,6.821793
87429,11.160265
87430,10.866292
87431,8.675521
87432,9.328207
87433,10.323834
87434,12.063035
87435,10.300581
87436,9.962863
87437,7.9538083
87438,4.5856853
87439,8.550309
87440,7.6455827
87441,6.936096
87442,10.213836
87443,5.1790667
87444,5.815838
87445,10.690544
87446,7.6499677
87447,4.1950846
87448,7.9097953
87449,7.758435
87450,9.721459
87451,14.98147
87452,7.9975796
87453,7.704879
87454,16.995668
87455,10.021868
87456,10.557655
87457,13.131197
87458,9.447928
87459,8.379874
87460,8.805131
87461,9.725545
87462,10.191937
87463,9.202061
87464,11.24904
87465,10.10648
87466,7.8575854
87467,8.950211
87468,8.914248
87469,6.4581285
87470,12.072498
87471,9.259839
87472,12.22185
87473,9.432545
87474,11.044349
87475,10.831856
87476,8.671954
87477,11.129211
87478,9.961694
87479,12.635099
87480,8.439409
87481,14.221857
87482,9.847481
87483,9.178168
87484,7.075005
87485,6.6221395
87486,11.3917465
87487,8.3235035
87488,10.180623
87489,9.209743
87490,8.51854
87491,10.8111105
87492,9.718008
87493,7.884147
87494,10.150301
87495,5.230873
87496,13.647932
87497,5.029481
87498,10.393561
87499,14.42925
87500,7.294744
87501,9.864098
87502,6.461825
87503,6.2973843
87504,7.9917397
87505,7.2459064
87506,8.201586
87507,9.794409
87508,13.722305
87509,9.161849
87510,9.931097
87511,7.6579843
87512,10.525573
87513,8.827929
87514,11.863085
87515,8.349867
87516,13.095683
87517,6.4995184
87518,7.5222464
87519,7.3327622
87520,8.87943
87521,6.7050996
87522,11.108373
87523,10.490724
87524,8.188708
87525,5.812479
87526,13.174518
87527,7.891467
87528,10.685785
87529,11.574497
87530,10.672154
87531,8.612146
87532,6.291473
87533,9.273613
87534,12.482612
87535,12.276877
87536,14.078408
87537,5.5842876
87538,6.5151606
87539,10.502901
87540,6.6010523
87541,9.494879
87542,10.236306
87543,7.1243763
87544,8.824101
87545,14.895555
87546,6.5101566
87547,10.33856
87548,11.62506
87549,9.257022
87550,15.662667
87551,10.502188
87552,8.897247
87553,8.229744
87554,10.46056
87555,9.528499
87556,10.1191
87557,7.4898157
87558,6.471191
87559,10.378959
87560,9.375584
87561,4.8882604
87562,10.13277
87563,7.018822
87564,8.24041
87565,11.823362
87566,7.163534
87567,7.6689034
87568,11.867954
87569,6.742535
87570,9.149743
87571,9.0134
87572,14.371485
87573,8.857143
87574,14.633534
87575,11.471994
87576,11.470241
87577,14.759555
87578,9.031725
87579,9.341223
87580,10.136053
87581,7.2527266
87582,10.807213
87583,6.61078
87584,6.783571
87585,5.5191283
87586,9.871292
87587,5.637388
87588,11.938515
87589,5.7833834
87590,11.306258
87591,10.153963
87592,9.344354
87593,5.5991874
87594,9.431159
87595,17.914448
87596,10.0466795
87597,9.722217
87598,10.121855
87599,6.91843
87600,11.258077
87601,6.5978675
87602,8.688065
87603,11.493984
87604,11.974374
87605,11.48746
87606,3.727484
87607,9.452776
87608,9.089611
87609,13.812899
87610,7.8403206
87611,9.449069
87612,7.334481
87613,7.3108726
87614,8.860887
87615,15.699033
87616,7.998082
87617,11.976497
87618,11.000521
87619,13.896254
87620,9.321932
87621,12.201871
87622,9.637071
87623,7.918534
87624,9.9608
87625,14.455408
87626,13.207093
87627,9.628282
87628,11.25392
87629,6.688005
87630,6.7126007
87631,9.869433
87632,9.931658
87633,9.709171
87634,9.468126
87635,12.296928
87636,10.173881
87637,11.107628
87638,9.352501
87639,10.263092
87640,12.298261
87641,9.983482
87642,11.956153
87643,8.035695
87644,10.528377
87645,11.1401825
87646,12.103488
87647,8.1038685
87648,6.973762
87649,7.7340117
87650,9.172232
87651,7.186564
87652,10.063047
87653,10.596919
87654,6.958959
87655,8.508002
87656,6.918583
87657,9.727348
87658,9.888761
87659,9.3772745
87660,11.603355
87661,9.699962
87662,9.373755
87663,9.703152
87664,9.377716
87665,9.369873
87666,10.215124
87667,8.037105
87668,15.3123255
87669,9.324029
87670,8.97191
87671,8.988752
87672,10.54495
87673,13.158487
87674,9.5359745
87675,8.874949
87676,12.141499
87677,10.049996
87678,10.609132
87679,6.512854
87680,10.815963
87681,5.3302493
87682,11.378317
87683,7.493178
87684,11.86007
87685,14.784783
87686,17.199356
87687,10.221729
87688,10.061453
87689,12.857953
87690,11.691863
87691,9.567212
87692,11.039924
87693,4.199278
87694,9.729889
87695,8.289131
87696,9.399055
87697,6.7193003
87698,7.4044886
87699,6.629973
87700,8.738582
87701,8.5591755
87702,11.21794
87703,15.16851
87704,10.434086
87705,13.418021
87706,10.613319
87707,9.749629
87708,8.900291
87709,6.8214006
87710,9.548386
87711,9.819669
87712,10.1607895
87713,10.691146
87714,7.1322455
87715,7.964726
87716,6.6808095
87717,6.3570223
87718,7.601267
87719,7.5008006
87720,7.796464
87721,9.873789
87722,10.737271
87723,12.99165
87724,9.186937
87725,7.363096
87726,10.490024
87727,9.714272
87728,10.442458
87729,10.33339
87730,8.860078
87731,7.110048
87732,8.990269
87733,6.94808
87734,10.000071
87735,9.747517
87736,12.090228
87737,10.500555
87738,8.173325
87739,10.472365
87740,16.454283
87741,10.9943285
87742,11.627295
87743,7.5015516
87744,8.64215
87745,4.5659947
87746,9.275119
87747,8.382091
87748,10.969711
87749,7.6835675
87750,10.07463
87751,9.981632
87752,8.391517
87753,6.9386215
87754,10.318222
87755,10.191244
87756,7.461073
87757,7.2331233
87758,8.921015
87759,6.064271
87760,7.527581
87761,10.609779
87762,6.636858
87763,8.537817
87764,10.842145
87765,9.856528
87766,8.974498
87767,8.697998
87768,6.6166315
87769,6.4336386
87770,11.938724
87771,8.831063
87772,10.404416
87773,12.223395
87774,7.503171
87775,9.273308
87776,9.16339
87777,5.753301
87778,8.508813
87779,9.584075
87780,11.854594
87781,6.8090205
87782,6.5853076
87783,12.970316
87784,9.421289
87785,7.0538163
87786,11.029502
87787,10.841368
87788,8.971622
87789,5.8693414
87790,10.372045
87791,7.626655
87792,9.104466
87793,10.158211
87794,8.232562
87795,9.506055
87796,10.509829
87797,10.622103
87798,9.747648
87799,8.215908
87800,7.880743
87801,10.552454
87802,14.247116
87803,9.713246
87804,12.312872
87805,10.6909685
87806,10.663293
87807,9.903344
87808,9.714668
87809,9.479671
87810,6.026533
87811,10.143038
87812,13.929711
87813,4.407058
87814,9.673075
87815,7.7044187
87816,6.3306346
87817,11.38194
87818,10.095108
87819,9.085396
87820,9.518738
87821,10.584677
87822,9.46725
87823,8.243595
87824,9.605745
87825,5.488166
87826,10.406516
87827,11.170225
87828,10.479724
87829,8.942019
87830,7.9475913
87831,8.554114
87832,8.973907
87833,10.059662
87834,12.738004
87835,9.192817
87836,4.8837543
87837,10.253779
87838,10.493528
87839,10.305082
87840,10.464483
87841,13.756022
87842,11.457859
87843,10.00779
87844,4.3961844
87845,8.922333
87846,10.145338
87847,8.612439
87848,7.4881487
87849,10.130442
87850,9.643755
87851,6.4481673
87852,7.43434
87853,8.273758
87854,4.852357
87855,10.835054
87856,7.035106
87857,10.626435
87858,8.956365
87859,9.62505
87860,9.212211
87861,11.089169
87862,12.771646
87863,13.163698
87864,7.802607
87865,8.673252
87866,13.856905
87867,9.572259
87868,9.528463
87869,8.871607
87870,11.887314
87871,18.003078
87872,13.869698
87873,7.5495334
87874,9.00911
87875,10.439566
87876,12.399441
87877,9.69562
87878,10.517282
87879,11.202237
87880,8.137906
87881,6.338826
87882,8.756811
87883,8.316302
87884,8.175162
87885,12.941976
87886,14.606406
87887,6.47224
87888,9.752334
87889,9.870861
87890,10.944332
87891,9.566727
87892,6.5655594
87893,7.234296
87894,9.752656
87895,8.837278
87896,6.926111
87897,8.473674
87898,12.040403
87899,10.544352
87900,9.407186
87901,7.826664
87902,10.191148
87903,7.1007915
87904,9.803962
87905,11.123033
87906,9.372521
87907,10.801487
87908,9.223089
87909,12.37915
87910,9.378997
87911,13.92769
87912,9.99872
87913,10.288213
87914,15.458804
87915,9.883813
87916,11.034116
87917,6.666582
87918,7.4707685
87919,6.152477
87920,11.393867
87921,6.0715003
87922,9.4415655
87923,11.318033
87924,8.857152
87925,9.561139
87926,6.507538
87927,6.715563
87928,9.988468
87929,10.786099
87930,6.5572677
87931,10.522339
87932,13.246
87933,8.500423
87934,13.910573
87935,6.937656
87936,7.8650846
87937,8.597883
87938,9.614398
87939,12.1166525
87940,10.260308
87941,11.10871
87942,11.471237
87943,6.4465895
87944,8.229381
87945,8.386894
87946,8.450316
87947,11.407879
87948,6.6925654
87949,10.501268
87950,10.41572
87951,12.525575
87952,11.411336
87953,9.565512
87954,10.107861
87955,10.150353
87956,6.6271114
87957,11.795738
87958,9.704646
87959,8.224337
87960,8.616995
87961,5.4967833
87962,11.74461
87963,11.045941
87964,9.814374
87965,7.934
87966,10.792268
87967,6.8593187
87968,6.5176873
87969,9.693191
87970,13.151183
87971,9.473008
87972,10.422544
87973,9.143482
87974,8.074799
87975,13.7650795
87976,8.029979
87977,7.078048
87978,13.955591
87979,8.373899
87980,11.862608
87981,8.859563
87982,5.533344
87983,4.9691224
87984,14.961049
87985,9.570966
87986,10.476989
87987,10.180046
87988,9.193615
87989,3.9446838
87990,10.351359
87991,9.662283
87992,7.1923676
87993,5.998532
87994,10.143498
87995,8.412116
87996,6.489164
87997,14.496958
87998,7.0583906
87999,9.998343
88000,6.556201
88001,15.966123
88002,12.870341
88003,9.911296
88004,9.325863
88005,9.74847
88006,10.512847
88007,10.860321
88008,3.1803002
88009,9.680216
88010,9.442909
88011,10.84702
88012,6.677429
88013,6.442893
88014,10.35798
88015,10.441024
88016,11.113947
88017,9.579884
88018,8.181463
88019,8.409426
88020,6.4887147
88021,11.01271
88022,9.079668
88023,9.69576
88024,6.9218216
88025,6.473559
88026,10.580362
88027,7.098184
88028,10.82658
88029,10.727735
88030,10.339017
88031,7.772838
88032,7.0406947
88033,11.821654
88034,7.314194
88035,10.071569
88036,12.875146
88037,9.93152
88038,7.9405675
88039,10.742217
88040,6.6083407
88041,14.244716
88042,10.377147
88043,9.647403
88044,10.14899
88045,9.653744
88046,9.474403
88047,11.371063
88048,9.674764
88049,10.975977
88050,6.4804635
88051,10.048255
88052,9.587666
88053,5.141036
88054,8.581916
88055,7.9779687
88056,9.322211
88057,8.089611
88058,9.699673
88059,3.6814668
88060,10.06838
88061,9.090323
88062,10.993258
88063,7.1137733
88064,8.3507595
88065,9.599431
88066,11.508735
88067,14.919328
88068,11.080174
88069,13.515714
88070,10.521137
88071,10.425179
88072,11.412396
88073,9.919332
88074,7.5766463
88075,12.839782
88076,8.614481
88077,10.408187
88078,9.374856
88079,7.896373
88080,8.162307
88081,13.003573
88082,10.430107
88083,10.57975
